participantId,metadata_participant_id,question_id,question_topic,question_split,candidate_metadata_provenance,candidate_metadata_generative_model_template_name,is_model_mediator,is_human_mediator,is_no_mediator,template_with_critiques,agree_pre,agree_post,belief_change,abs_belief_change,wc_initial,wc_all,view_change,view_movement,own_influence,unwanted_pressure,best_expression
d5d130d381__S173961731,d5d130d381,S173961731,58,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,7.0,7.0,0.0,0.0,30,30,NO,NO_CHANGE,NO,NO,OWN_OPINION
d5d130d381__S173965522,d5d130d381,S173965522,62,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,1.0,5.0,4.0,4.0,26,26,NO,NO_CHANGE,YES,NO,OWN_OPINION
d5d130d381__S173969025,d5d130d381,S173969025,67,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,41,41,NO,NO_CHANGE,YES,NO,OWN_OPINION
d5fa9a602b__S173965746,d5fa9a602b,S173965746,11,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,6.0,6.0,0.0,0.0,42,42,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
d5fa9a602b__S173967548,d5fa9a602b,S173967548,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_NO_CRITIQUES,1,0,0,0,7.0,7.0,0.0,0.0,26,26,NO,NO_CHANGE,NO,NO,OWN_OPINION
d60da4fe30__S173964283,d60da4fe30,S173964283,71,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,3.0,3.0,0.0,0.0,92,92,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d60da4fe30__S173964501,d60da4fe30,S173964501,70,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,2.0,1.0,-1.0,1.0,91,91,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d60da4fe30__S173967456,d60da4fe30,S173967456,20,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,7.0,7.0,0.0,0.0,87,87,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d60da4fe30__S173968292,d60da4fe30,S173968292,61,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,7.0,5.0,-2.0,2.0,124,124,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d63946f7da__S173960276,d63946f7da,S173960276,21,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,39,39,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d63946f7da__S173963284,d63946f7da,S173963284,36,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,53,53,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d63946f7da__S173969048,d63946f7da,S173969048,48,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,54,54,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d667220582__S173960898,d667220582,S173960898,104,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,4.0,2.0,-2.0,2.0,83,83,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d667220582__S173961069,d667220582,S173961069,48,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,1.0,5.0,4.0,4.0,75,75,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d667220582__S173964444,d667220582,S173964444,88,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,1.0,3.0,2.0,2.0,62,62,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d667220582__S173969730,d667220582,S173969730,89,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,6.0,6.0,0.0,0.0,54,54,NO,NO_CHANGE,NO,NO,OWN_OPINION
d67cf1f3c6__S173960304,d67cf1f3c6,S173960304,103,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,3.0,1.0,1.0,29,29,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d67cf1f3c6__S173966678,d67cf1f3c6,S173966678,14,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,20,20,NO,NO_CHANGE,NO,NO,OWN_OPINION
d67cf1f3c6__S173969627,d67cf1f3c6,S173969627,15,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,18,18,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d6972f8ed9__S173963251,d6972f8ed9,S173963251,1,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,51,51,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6972f8ed9__S173964506,d6972f8ed9,S173964506,48,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,47,47,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6972f8ed9__S173969954,d6972f8ed9,S173969954,65,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,1.0,-4.0,4.0,24,24,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d698360b04__S173963302,d698360b04,S173963302,26,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,4.0,4.0,0.0,0.0,43,43,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d698360b04__S173964071,d698360b04,S173964071,54,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,5.0,7.0,2.0,2.0,53,53,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d698360b04__S173964624,d698360b04,S173964624,95,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,2.0,4.0,2.0,2.0,52,52,YES,SOME_OTHER_WAY,NO,NO,FINAL_CONSENSUS
d698360b04__S173968845,d698360b04,S173968845,14,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,4.0,4.0,0.0,0.0,77,77,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6abce8676__S173963298,d6abce8676,S173963298,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,57,57,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6abce8676__S173965945,d6abce8676,S173965945,38,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,25,25,NO,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
d6abce8676__S173969025,d6abce8676,S173969025,67,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,37,37,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6ae075969__S173966999,d6ae075969,S173966999,70,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,59,59,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6ae075969__S173969025,d6ae075969,S173969025,67,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,43,43,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6ae075969__S173970751,d6ae075969,S173970751,0,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,66,66,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6b0292c05__S173964210,d6b0292c05,S173964210,103,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,7.0,6.0,-1.0,1.0,93,93,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6b0292c05__S173965945,d6b0292c05,S173965945,38,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,1.0,1.0,0.0,0.0,95,95,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6b0292c05__S173967399,d6b0292c05,S173967399,68,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,5.0,5.0,0.0,0.0,119,119,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6b05c503c__S173965766,d6b05c503c,S173965766,100,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,6.0,2.0,2.0,66,66,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6b05c503c__S173966711,d6b05c503c,S173966711,13,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,7.0,2.0,2.0,68,68,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6b05c503c__S173970941,d6b05c503c,S173970941,41,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,2.0,1.0,1.0,60,60,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6b085863b__S173967518,d6b085863b,S173967518,73,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,1.0,1.0,0.0,0.0,74,74,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6b085863b__S173967760,d6b085863b,S173967760,103,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,7.0,7.0,0.0,0.0,91,91,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6b085863b__S173969766,d6b085863b,S173969766,44,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,6.0,6.0,0.0,0.0,107,107,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6b085863b__S173970684,d6b085863b,S173970684,67,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,7.0,7.0,0.0,0.0,134,134,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6b12cd1cb__S173960276,d6b12cd1cb,S173960276,21,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,5.0,7.0,2.0,2.0,46,46,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6b12cd1cb__S173960482,d6b12cd1cb,S173960482,14,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,5.0,6.0,1.0,1.0,94,94,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6b12cd1cb__S173961230,d6b12cd1cb,S173961230,6,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,4.0,1.0,-3.0,3.0,84,84,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6b12cd1cb__S173967044,d6b12cd1cb,S173967044,60,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,6.0,6.0,0.0,0.0,92,92,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6b7731c8e__S173962819,d6b7731c8e,S173962819,16,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,54,54,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6b7731c8e__S173965352,d6b7731c8e,S173965352,99,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,80,80,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6b7731c8e__S173969661,d6b7731c8e,S173969661,41,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,54,54,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6c4be3b44__S173963465,d6c4be3b44,S173963465,83,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,4.0,4.0,0.0,0.0,44,44,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6c4be3b44__S173963805,d6c4be3b44,S173963805,86,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,2.0,2.0,0.0,0.0,47,47,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6c4be3b44__S173964062,d6c4be3b44,S173964062,61,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,7.0,7.0,0.0,0.0,37,37,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6c4be3b44__S173970341,d6c4be3b44,S173970341,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,2.0,2.0,0.0,0.0,76,76,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6c88208f5__S173964507,d6c88208f5,S173964507,34,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,7.0,1.0,1.0,27,27,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6c88208f5__S173966664,d6c88208f5,S173966664,86,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,4.0,-1.0,1.0,22,22,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d6c88208f5__S173969478,d6c88208f5,S173969478,73,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,30,30,YES,CLOSER_TO_CONSENSUS,NO,YES,FINAL_CONSENSUS
d6c9c9ffff__S173960462,d6c9c9ffff,S173960462,17,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,5.0,-1.0,1.0,42,42,NO,NO_CHANGE,NO,NO,OWN_OPINION
d6c9c9ffff__S173964003,d6c9c9ffff,S173964003,46,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,50,50,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6c9c9ffff__S173968248,d6c9c9ffff,S173968248,33,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,4.0,0.0,0.0,55,55,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
d6cf3a7f72__S173966815,d6cf3a7f72,S173966815,60,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,68,68,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d6cf3a7f72__S173968115,d6cf3a7f72,S173968115,68,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,54,54,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6cf3a7f72__S173969324,d6cf3a7f72,S173969324,6,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,71,71,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6d23bd40d__S173963785,d6d23bd40d,S173963785,78,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,19,19,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6d93d523d__S173960175,d6d93d523d,S173960175,39,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,65,65,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6d93d523d__S173965061,d6d93d523d,S173965061,31,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,58,58,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6d93d523d__S173969292,d6d93d523d,S173969292,11,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,2.0,-3.0,3.0,73,73,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d6d967f495__S173960239,d6d967f495,S173960239,74,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,7.0,7.0,0.0,0.0,24,24,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6d967f495__S173964173,d6d967f495,S173964173,62,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,1.0,1.0,0.0,0.0,74,74,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6d967f495__S173968164,d6d967f495,S173968164,71,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,4.0,5.0,1.0,1.0,36,36,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6efe9867c__S173960324,d6efe9867c,S173960324,35,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,47,47,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d6efe9867c__S173964833,d6efe9867c,S173964833,54,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,41,41,NO,NO_CHANGE,YES,NO,OWN_OPINION
d6efe9867c__S173965133,d6efe9867c,S173965133,75,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,57,57,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d6f8a26ac2__S173960582,d6f8a26ac2,S173960582,38,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,65,65,NO,SOME_OTHER_WAY,YES,NO,FINAL_CONSENSUS
d6f8a26ac2__S173968151,d6f8a26ac2,S173968151,17,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,64,64,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
d6f8a26ac2__S173970184,d6f8a26ac2,S173970184,71,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,72,72,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d70623e5f5__S173960643,d70623e5f5,S173960643,93,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,4.0,3.0,-1.0,1.0,50,50,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d70623e5f5__S173963306,d70623e5f5,S173963306,72,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,5.0,6.0,1.0,1.0,51,51,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d70623e5f5__S173966629,d70623e5f5,S173966629,14,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,2.0,1.0,-1.0,1.0,77,77,NO,NO_CHANGE,YES,NO,OWN_OPINION
d70623e5f5__S173968198,d70623e5f5,S173968198,30,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,2.0,1.0,-1.0,1.0,70,70,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d71fe357b6__S173961462,d71fe357b6,S173961462,4,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,72,72,YES,CLOSER_TO_CONSENSUS,YES,NO,OWN_OPINION
d71fe357b6__S173963685,d71fe357b6,S173963685,99,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,5.0,3.0,3.0,77,77,NO,NO_CHANGE,YES,NO,OWN_OPINION
d71fe357b6__S173965960,d71fe357b6,S173965960,8,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,73,73,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d73598f2eb__S173961177,d73598f2eb,S173961177,38,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,1.0,-1.0,1.0,128,128,NO,NO_CHANGE,YES,YES,OWN_OPINION
d73598f2eb__S173964541,d73598f2eb,S173964541,65,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,2.0,1.0,1.0,170,170,NO,NO_CHANGE,NO,YES,OWN_OPINION
d73598f2eb__S173970680,d73598f2eb,S173970680,46,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,149,149,NO,NO_CHANGE,YES,NO,OWN_OPINION
d7400c5fa2__S173965381,d7400c5fa2,S173965381,42,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,3.0,1.0,1.0,75,75,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d7400c5fa2__S173967505,d7400c5fa2,S173967505,77,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,3.0,-3.0,3.0,43,43,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d7400c5fa2__S173968856,d7400c5fa2,S173968856,102,OOD_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,1.0,0.0,0.0,75,75,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d74ee75283__S173961435,d74ee75283,S173961435,71,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,3.0,-1.0,1.0,41,41,YES,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d74ee75283__S173963248,d74ee75283,S173963248,17,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,64,64,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d74ee75283__S173969478,d74ee75283,S173969478,73,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,39,39,NO,NO_CHANGE,YES,NO,OWN_OPINION
d750d20828__S173962035,d750d20828,S173962035,85,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,5.0,1.0,1.0,121,121,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d750d20828__S173963938,d750d20828,S173963938,80,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,7.0,7.0,0.0,0.0,42,42,YES,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d750d20828__S173966138,d750d20828,S173966138,66,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,123,123,NO,NO_CHANGE,YES,NO,OWN_OPINION
d752823b5d__S173968960,d752823b5d,S173968960,87,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,6.0,3.0,3.0,58,58,NO,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
d752823b5d__S173970205,d752823b5d,S173970205,25,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,1.0,7.0,6.0,6.0,98,98,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d75cd430a8__S173961048,d75cd430a8,S173961048,64,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,6.0,1.0,1.0,45,45,NO,NO_CHANGE,NO,NO,FINAL_CONSENSUS
d75cd430a8__S173962199,d75cd430a8,S173962199,68,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,6.0,6.0,0.0,0.0,42,42,NO,NO_CHANGE,YES,NO,FINAL_CONSENSUS
d75cd430a8__S173964501,d75cd430a8,S173964501,70,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,1.0,-2.0,2.0,41,41,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d7700e5c18__S173965196,d7700e5c18,S173965196,39,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,2.0,-1.0,1.0,42,42,NO,NO_CHANGE,YES,NO,OWN_OPINION
d7700e5c18__S173965723,d7700e5c18,S173965723,69,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,5.0,5.0,0.0,0.0,45,45,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d7700e5c18__S173967986,d7700e5c18,S173967986,51,TRAIN,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,3.0,0.0,0.0,64,64,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d77130b6e8__S173964395,d77130b6e8,S173964395,29,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,3.0,3.0,0.0,0.0,49,49,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d77130b6e8__S173968418,d77130b6e8,S173968418,6,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,2.0,3.0,1.0,1.0,52,52,NO,NO_CHANGE,NO,YES,OWN_OPINION
d77130b6e8__S173969972,d77130b6e8,S173969972,49,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP_ZERO_SHOT_SINGLE_QUESTION,1,0,0,0,2.0,1.0,-1.0,1.0,57,57,NO,CLOSER_TO_CONSENSUS,YES,YES,OWN_OPINION
d77130b6e8__S173970995,d77130b6e8,S173970995,74,IID_TEST,HUMAN_MEDIATOR,,0,1,0,0,2.0,7.0,5.0,5.0,49,49,NO,CLOSER_TO_CONSENSUS,YES,NO,FINAL_CONSENSUS
d775be6a92__S173967910,d775be6a92,S173967910,20,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,4.0,2.0,-2.0,2.0,49,49,NO,NO_CHANGE,NO,NO,OWN_OPINION
d775be6a92__S173968787,d775be6a92,S173968787,16,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,3.0,6.0,3.0,3.0,73,73,NO,NO_CHANGE,NO,NO,OWN_OPINION
d775be6a92__S173969529,d775be6a92,S173969529,6,IID_TEST,MODEL_MEDIATOR,PARTICIPANT_GROUP,1,0,0,1,2.0,6.0,4.0,4.0,73,73,NO,CLOSER_TO_CONSENSUS,NO,NO,FINAL_CONSENSUS
d77dd8a651__S173961880,d77dd8a651,S173961880,55,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,4.0,5.0,1.0,1.0,80,80,YES,CLOSER_TO_CONSENSUS,NO,NO,OWN_OPINION
d77dd8a651__S173967548,d77dd8a651,S173967548,71,IID_TEST,HUMAN_CITIZEN,,0,0,1,0,7.0,7.0,0.0,0.0,91,91,NO,NO_CHANGE,YES,NO,OWN_OPINION
